org,sector,ein,tax_year,total_revenue,total_expenses,contributions,program_revenue,investment_income,salaries_wages,officer_compensation,total_assets_end,total_liabilities_end,net_assets_end,operating_margin,reserve_months,compensation_ratio,contribution_share,program_revenue_share,investment_income_share,leverage,largest_revenue_category_share,revenue_growth_yoy
Natural Resources Defense Council Inc,Environment,132654926,2021,273728385,182068155,267144118,2179933,1629406,79877044,3266891,675576177,130064634,545511543,0.3348583304577638,35.95432993759947,0.4566637971368469,0.9759459838262663,0.00796385438799122,0.005952638050306693,0.19252400902822245,0.9759459838262663,0.3853644164319776
Natural Resources Defense Council Inc,Environment,132654926,2022,186185838,211994021,178965564,3282725,360246,84141413,4152329,602252452,126273148,475979304,-0.13861517759476422,26.942984623137082,0.41649166133793936,0.9612200687358402,0.01763144305314994,0.001934873263561539,0.2096681343191941,0.9612200687358402,-0.31981537829918516
Natural Resources Defense Council Inc,Environment,132654926,2023,193144386,226866168,179336907,5458165,11712366,90077147,5307717,576913705,114390169,462523536,-0.17459364312043738,24.465007193139524,0.4204455201094594,0.9285121390999167,0.028259506336363305,0.06064046821428193,0.19827951391794377,0.9285121390999167,0.03737420673209302
New York Blood Center Inc,Health,131949477,2012,335777000,335455000,13569000,308061000,9329000,81011471,3791529,459496000,79107000,380389000,0.0009589697924515378,13.607392943912,0.2527999284553815,0.04041074880054322,0.9174571218397924,0.02778332047757887,0.17216036701081183,0.9174571218397924,
New York Blood Center Inc,Health,131949477,2013,329290000,327695000,8973000,300205000,14445000,79381056,3746944,459201000,71807000,387394000,0.004843754745057548,14.18614260211477,0.2536749111216222,0.02724953688238331,0.9116736007774302,0.04386710802028607,0.15637378838460717,0.9116736007774302,-0.01931936970072401
New York Blood Center Inc,Health,131949477,2014,320273754,320611013,10720155,298860345,6486096,77743095,5174151,471298905,71108584,400190321,-0.001053033524564114,14.978536785322467,0.25862257576286063,0.03347184983506329,0.9331402940997782,0.02025172502895757,0.15087788926647305,0.9331402940997782,-0.027380867927966235
New York Blood Center Inc,Health,131949477,2015,320265446,321213900,10435452,298430436,6849337,77990595,5509585,480638846,63307002,417331844,-0.0029614621616095294,15.590801419241197,0.25995195102079954,0.03258375866124502,0.9318221485561075,0.021386437673953748,0.13171428511627212,0.9318221485561075,-2.594030855240792e-05
New York Blood Center Inc,Health,131949477,2016,334892050,336026190,14044399,312108036,7865789,79498676,5564754,469404674,67650304,401754370,-0.0033865838260418546,14.347252040086518,0.2531452384708466,0.04193709286320771,0.9319660947460533,0.023487535759657476,0.14411936596950034,0.9319660947460533,0.04567025316867923
New York Blood Center Inc,Health,131949477,2017,346938101,371108793,12829969,319980728,8119718,80929968,5794506,515751776,79945233,435806543,-0.06966860062452467,14.092036121601678,0.23369016211911744,0.03698057077910852,0.9222991855829636,0.023403938560210197,0.15500718896215687,0.9222991855829636,0.035969952108448
New York Blood Center Inc,Health,131949477,2018,352613347,362739061,12883405,321238027,7953196,82544911,6005522,555190471,70934612,484255859,-0.02871619604348102,16.019973950365383,0.2441160672244228,0.03653691815585188,0.9110206114801435,0.022555005554001334,0.1277662634811324,0.9110206114801435,0.016358093803021
New York Blood Center Inc,Health,131949477,2019,391197146,387919716,13590606,346596532,11279981,98315922,6731779,553444220,78703573,474740647,0.008377949669397639,14.685739159491446,0.27079753017761027,0.03474106633692057,0.8859894187469354,0.028834517621966496,0.14220687497648815,0.8859894187469354,0.10942240084859867
New York Blood Center Inc,Health,131949477,2020,483523813,482834961,13809977,437376620,7389858,127129257,7135115,515795702,91488744,424306958,0.0014246495859760273,10.545391090683676,0.27807508329952935,0.028561110391475176,0.9045606612140114,0.015283338278936015,0.1773739944812491,0.9045606612140114,0.23601058428989674
New York Blood Center Inc,Health,131949477,2021,392002693,387704513,12767729,376487315,451718,104814198,9431808,819022618,221102670,597919948,0.010964669571798069,18.5064633900715,0.29467288145805,0.03257051348879381,0.9604202259906414,0.0011523339203182465,0.2699591746805703,0.9604202259906414,-0.18927944713242073
New York Blood Center Inc,Health,131949477,2021,554715818,507094985,24165905,528661629,543995,137667826,7026835,653903495,98848143,555055352,0.08584725990272735,13.13494398687457,0.2853403509798071,0.043564477910741674,0.9530314655638682,0.0009806733147818764,0.1511662558096589,0.9530314655638682,0.4150816509824333
New York Blood Center Inc,Health,131949477,2022,550372782,548147084,16625619,522611703,944434,146656590,10554529,766718159,215065306,551652853,0.004043982683722176,12.076748064940906,0.28680462523449274,0.030207923690528722,0.9495594987471601,0.0017159896544447942,0.28050112479467176,0.9495594987471601,-0.00782929900152951
New York Blood Center Inc,Health,131949477,2023,564818942,599527174,21586173,540724626,2349970,166436417,15380320,784292844,226434295,557858549,-0.061450191236681294,11.16597024841446,0.3032668824449315,0.03821786309709139,0.9573415227281807,0.004160572221035746,0.28871141274878187,0.9573415227281807,0.02624795497245347
Per Scholas Inc,Workforce Development,43252955,2010,5497416,5300049,4499158,0,0,2570002,295339,5476558,3607423,1869135,0.03590177639822054,4.23196464787401,0.5406253791238533,0.8184132326896855,0.0,0.0,0.6587026011593413,0.8184132326896855,
Per Scholas Inc,Workforce Development,43252955,2011,5195842,4750806,4400556,0,289,2306435,272134,5165746,2859210,2306536,0.08565233507870332,5.8260497271410365,0.5427645330076623,0.8469379938804914,0.0,5.5621398803119876e-05,0.5534941129509658,0.8469379938804914,-0.0548574093719667
Per Scholas Inc,Workforce Development,43252955,2012,4962636,4195245,3661964,0,0,2040182,336802,5874705,2800417,3074288,0.15463374706506783,8.793635651791492,0.566590032286553,0.7379070316662354,0.0,0.0,0.4766906593607679,0.7379070316662354,-0.04488319698712928
Per Scholas Inc,Workforce Development,43252955,2013,5746034,5164566,5100771,0,103,2534958,312960,4213663,557774,3655889,0.10119466748717464,8.494550752183242,0.5514341379314351,0.8877028921165451,0.0,1.792540733312751e-05,0.13237271229331818,0.8877028921165451,0.15785925060794304
Per Scholas Inc,Workforce Development,43252955,2014,8021397,6840666,7701783,0,192,3207243,338105,5643561,806941,4836620,0.1471976764147193,8.484472125959666,0.5182752673496995,0.9601548209121179,0.0,2.393598022888033e-05,0.14298436749421153,0.9601548209121179,0.39598843306531073
Per Scholas Inc,Workforce Development,43252955,2015,8588543,8232198,8110395,0,80271,3960709,345312,7678930,2485965,5192965,0.041490739465355184,7.569737754121074,0.5230706307112633,0.9443272275635111,0.0,0.009346288421679906,0.32373846356198066,0.9443272275635111,0.07070414293171123
Per Scholas Inc,Workforce Development,43252955,2016,10600573,10189179,9493541,0,192,3980256,357317,7356287,1751928,5604359,0.03880865685279466,6.600365740949296,0.4257038766322586,0.8955686640712723,0.0,1.8112228461612406e-05,0.23815384038170342,0.8955686640712723,0.23426907218139337
Per Scholas Inc,Workforce Development,43252955,2017,12080240,11859128,7932780,1935854,123,6251659,526488,7571793,1746322,5825471,0.01830360986205572,5.894670501912114,0.5715552610613529,0.6566740395886175,0.16024963080203705,1.0181916915557969e-05,0.23063520093589457,0.6566740395886175,0.13958368099535745
Per Scholas Inc,Workforce Development,43252955,2018,19649031,15854366,11823101,7820863,256,8061935,646837,13832914,4212778,9620136,0.1931222460792087,7.281378012845168,0.5492980293251714,0.6017142015807293,0.39802792310725144,1.302863230252932e-05,0.3045474004971042,0.6017142015807293,0.626543098481487
Per Scholas Inc,Workforce Development,43252955,2019,24005584,22221862,15906716,7937264,21109,12088527,655186,16072174,4665366,11406808,0.07430446182854789,6.159776169971716,0.5734763810521368,0.6626256624292082,0.3306424038673669,0.0008793370742407266,0.29027597635515895,0.6626256624292082,0.2217184654042228
Per Scholas Inc,Workforce Development,43252955,2020,25173315,24806017,20458376,4525540,31851,13698136,690964,23740240,11947322,11792918,0.014590768041475665,5.704866524924175,0.5800649092516545,0.8127009096735969,0.17977528982575397,0.0012652684002881624,0.5032519469053388,0.8127009096735969,0.048644140463318886
Per Scholas Inc,Workforce Development,43252955,2021,45563468,36148424,41350623,4000954,236996,19557854,838514,32971484,11821877,21149607,0.20663580744117194,7.0209225165666975,0.5642394810905172,0.9075389739867914,0.08781056788741366,0.005201447791463108,0.35854852635689677,0.9075389739867914,0.8099907779329023
Per Scholas Inc,Workforce Development,43252955,2022,55750289,55031670,40340105,14470028,351805,31001591,1173490,45767891,24613877,21154014,0.01288996008612619,4.612765122337738,0.5846648120981973,0.723585576390465,0.25955072627515885,0.0063103708753868525,0.537797929120221,0.723585576390465,0.2235743117710003
Per Scholas Inc,Workforce Development,43252955,2023,83282967,62085666,63462473,17819476,610871,37390846,754324,63914314,22134489,41779825,0.2545214437425122,8.075260076939498,0.6143957608508218,0.7620102319361413,0.21396303039972148,0.007334885175260386,0.3463150523683943,0.7620102319361413,0.4938571349827443
Pro Publica Inc,Journalism,142007220,2011,10142780,9651650,10115367,0,83,4522408,1552988,3591151,252318,3338833,0.04842163588286446,4.151206892085809,0.6294670859386737,0.9972972893033271,0.0,8.183160829673915e-06,0.0702610388702675,0.9972972893033271,
Pro Publica Inc,Journalism,142007220,2012,10955982,9884450,10920019,0,50,0,0,4529443,119078,4410365,0.09780337353602808,5.354307017588233,0.0,0.9967175009962594,0.0,4.56371688087841e-06,0.026289766754985105,0.9967175009962594,0.0801754548555722
Pro Publica Inc,Journalism,142007220,2013,13765467,10332809,13678241,0,103,5360565,1338618,7938469,95446,7843023,0.24936734801659835,9.108488892033135,0.6483409303317229,0.9936634187565159,0.0,7.482492239456896e-06,0.012023225133208935,0.9936634187565159,0.25643388242149356
Pro Publica Inc,Journalism,142007220,2014,10324275,11486452,10169976,0,4176,6000803,1343765,6865118,184272,6680846,-0.11256741998832848,6.979540070336776,0.6394113691503694,0.9850547374997276,0.0,0.0004044836078078122,0.026841781889255217,0.9850547374997276,-0.24998730518913748
Pro Publica Inc,Journalism,142007220,2015,17046930,12461149,16882164,60000,3919,6628192,1272433,11552064,285437,11266627,0.26900919989699024,10.84968360461784,0.6340205867051265,0.9903345646400847,0.0035196953351717877,0.00022989476697563726,0.02470874468839508,0.9903345646400847,0.6511503229040296
Pro Publica Inc,Journalism,142007220,2016,14545521,13766881,13765153,340000,2208,7173056,1281333,12429526,384259,12045267,0.05353125542907676,10.499342879480109,0.6141107052497948,0.9463499451136883,0.023374893205956666,0.0001517993064669186,0.030915016389201005,0.9463499451136883,-0.1467366264776121
Pro Publica Inc,Journalism,142007220,2017,43574038,18290801,43063123,110000,52985,9839291,1198715,38070942,746162,37324780,0.5802362636210121,24.4875749290586,0.6034730791724211,0.9882747841730894,0.0025244389790085556,0.0012159763572978937,0.01959925236417843,0.9882747841730894,1.9957014258891106
Pro Publica Inc,Journalism,142007220,2018,26685933,24104461,25576127,302000,288025,12893421,1205372,40988939,1094094,39894845,0.09673530994775412,19.86097677106325,0.5849038897820615,0.9584123215778141,0.011316823736310813,0.010793139591559343,0.026692420606447022,0.9584123215778141,-0.38757264130535707
Pro Publica Inc,Journalism,142007220,2019,39246884,28630586,37366751,620950,515219,15804374,1229154,51252809,748489,50504320,0.27050040456714985,21.167985873568917,0.5949416473697046,0.9520947191629276,0.015821638222285366,0.013127640910294941,0.014603862980466105,0.9520947191629276,0.470695590819328
Pro Publica Inc,Journalism,142007220,2020,37513092,30208192,36816824,77000,146204,17660400,1260183,58666359,883526,57782833,0.19472934942286282,22.953839673688513,0.6263394710944634,0.9814393332333149,0.002052616723782726,0.0038974126686224637,0.01506018125310964,0.9814393332333149,-0.04417655169770929
Pro Publica Inc,Journalism,142007220,2021,36005300,34153121,35406294,5250,161125,20541534,1796272,60782681,855582,59927099,0.051441843284183164,21.055914275008718,0.6540487471115743,0.9833633937225909,0.00014581186658630811,0.0044750356197559805,0.01407608196815142,0.9833633937225909,-0.04019375422319227
Pro Publica Inc,Journalism,142007220,2022,44530761,40322509,43284166,194838,607791,23199627,1893290,63355096,5640618,57714478,0.09450213527678092,17.175859170866573,0.6223054473123187,0.9720059803154947,0.004375357519715416,0.013648789878080008,0.08903179627413081,0.9720059803154947,0.23678350131786163
Pro Publica Inc,Journalism,142007220,2023,57970562,44080009,55857720,348503,1254618,25080339,2232164,85514123,10080757,75433366,0.23961390955637105,20.53539489976057,0.6196120105147891,0.9635531910144325,0.006011723674509141,0.02164232942920236,0.11788411839293493,0.9635531910144325,0.30180937172845534
Robin Hood Foundation,Human Services,133441066,2011,143091095,136609009,164898420,0,1297176,7248646,3009536,397861862,71864274,325997588,0.04530041509571228,28.636259677427276,0.07509154831801759,1.152401692082935,0.0,0.00906538593474318,0.1806261943247026,1.152401692082935,
Robin Hood Foundation,Human Services,133441066,2012,217071705,157088014,228080396,0,1679738,9106151,3206434,482065583,84429368,397636215,0.2763312288904719,30.375548448909665,0.07838016845766475,1.0507145369314717,0.0,0.007738171126448747,0.1751408334828168,1.0507145369314717,0.5170175684238072
Robin Hood Foundation,Human Services,133441066,2013,171875574,209672931,176957636,0,1421863,9734905,3169178,447689231,78106067,369583164,-0.21991116084941773,21.151981549778593,0.06154386710032684,1.0295682619800297,0.0,0.008272629826970062,0.17446492252122098,1.0295682619800297,-0.2082083014918964
Robin Hood Foundation,Human Services,133441066,2014,142420271,158549860,150751968,0,1259953,9222410,3547594,446826179,84945965,361880214,-0.11325346375727652,27.38925514030728,0.08054251198960377,1.0585007804120805,0.0,0.008846725196864708,0.1901096421657962,1.0585007804120805,-0.17137573603099643
Robin Hood Foundation,Human Services,133441066,2015,184960470,157218464,195718658,0,1267465,9818712,2726271,462935695,71817155,391118540,0.14998883815552588,29.852870716253786,0.07979331867788761,1.058164795969647,0.0,0.006852626401738707,0.1551341920177488,1.058164795969647,0.298694832563547
Robin Hood Foundation,Human Services,133441066,2016,171693929,209989218,169003002,0,799406,12153262,3808343,431285963,84340049,346945914,-0.2230439318562044,19.826498749092917,0.07601154550706503,0.984327186082392,0.0,0.004655994563442019,0.19555482031767402,0.984327186082392,-0.0717263586105723
Robin Hood Foundation,Human Services,133441066,2017,120901422,142028716,129301900,0,863192,9092054,4893662,410831803,76426105,334405698,-0.174748101804791,28.253922791219207,0.0984710444048512,1.069482044636332,0.0,0.007139634800986874,0.18602772336979959,1.069482044636332,-0.2958317006071892
Robin Hood Foundation,Human Services,133441066,2018,133002438,198766366,139544245,0,2117464,11175541,3409885,345370943,75578590,269792353,-0.4944565602624517,16.28800838467812,0.07337974876493944,1.0491856171839498,0.0,0.015920490119136013,0.21883308810955762,1.0491856171839498,0.10008993938880217
Robin Hood Foundation,Human Services,133441066,2019,152347348,140010455,156950210,0,3605431,11695188,4249821,365604454,68418149,297186305,0.08097871844805596,25.471209703589636,0.11388441670302407,1.030212944697928,0.0,0.023665859940010244,0.18713707738363602,1.030212944697928,0.1454477849496263
Robin Hood Foundation,Human Services,133441066,2020,201015663,202613361,201641662,0,1199179,12401703,4457022,394439040,79321114,315117926,-0.0079481269079017,18.663207072508904,0.08320638341318468,1.0031141802119172,0.0,0.005965599805026139,0.20109853730502944,1.0031141802119172,0.31945626647862624
Robin Hood Foundation,Human Services,133441066,2021,139766138,205099666,146804067,0,132155,12562405,4553982,351881499,95712591,256168908,-0.46744890382533144,14.987966367531774,0.08345399743361845,1.0503550366398475,0.0,0.0009455437625385342,0.27200233962854636,1.0503550366398475,-0.3047002610935845
Robin Hood Foundation,Human Services,133441066,2022,129325423,164639849,140856197,0,232634,13931924,4122079,320333864,101436533,218897331,-0.27306638695471347,15.954630594929665,0.10965755319661402,1.0891609223655894,0.0,0.001798826515340298,0.316658787595432,1.0891609223655894,-0.07470132000070007
Robin Hood Foundation,Human Services,133441066,2023,134455897,150625376,143441558,0,2469973,14430259,3668421,308801119,95661634,213139485,-0.12025860792107913,16.9803647162348,0.12015691167469683,1.0668298021915692,0.0,0.018370135152941638,0.30978396163130484,1.0668298021915692,0.03967103977691999
Sierra Club Foundation,Environment,946069890,2011,47163599,52044136,45000463,0,1695879,333093,284058,101873803,19251414,82622389,-0.10348101297358583,19.0505356453607,0.011858223566243851,0.9541354763872028,0.0,0.035957370428834325,0.18897315534593323,0.9541354763872028,
Sierra Club Foundation,Environment,946069890,2012,47618045,56641344,45661181,0,1474482,369734,289626,98974748,19351687,79623061,-0.1894932687807742,16.868892305945284,0.01164096671152436,0.9589049907445801,0.0,0.030964773963315796,0.19552145765503742,0.9589049907445801,0.009635524210101165
Sierra Club Foundation,Environment,946069890,2013,58503816,57443349,55361340,0,1080580,379424,304070,106287022,20431886,85855136,0.01812645862280163,17.935264045973366,0.011898575063929507,0.9462859653462605,0.0,0.018470248162957437,0.19223312136828896,0.9462859653462605,0.22860600429942046
Sierra Club Foundation,Environment,946069890,2014,62137742,59473151,58370413,0,1003018,387325,326451,108668865,19585356,89083509,0.04288200559331557,17.974532877869542,0.012001650963474258,0.9393713244359604,0.0,0.016141848218430597,0.18022969136559952,0.9393713244359604,0.062114341396123596
Sierra Club Foundation,Environment,946069890,2015,90844476,63424535,87863343,0,1153324,452252,357190,131703574,18474563,113229011,0.3018338836584846,21.42306809186697,0.012762285131455832,0.9671842127197695,0.0,0.012695587566601187,0.14027381671510297,0.9671842127197695,0.46198547092361353
Sierra Club Foundation,Environment,946069890,2016,75709930,65240241,71884506,0,1033190,433089,365530,143985321,18698533,125286788,0.1382868667293709,23.04469500656811,0.012241202481149632,0.9494726253214076,0.0,0.013646690731321506,0.1298641616390882,0.9494726253214076,-0.16659841815808374
Sierra Club Foundation,Environment,946069890,2017,71524157,72890348,68508314,0,1236333,500392,439189,158248704,22869368,135379336,-0.0191011129288808,22.287615254628772,0.012890334945307162,0.9578346236223378,0.0,0.017285530537605637,0.14451535729480602,0.9578346236223378,-0.05528697490540546
Sierra Club Foundation,Environment,946069890,2018,105160363,84933888,100689985,0,1792310,381648,641298,173105225,25655679,147449546,0.19233934177271717,20.83260985297176,0.012044026525666645,0.9574898956938747,0.0,0.017043588942347032,0.14820857660420128,0.9574898956938747,0.4702775595104183
Sierra Club Foundation,Environment,946069890,2019,120488815,93907405,115812118,0,1739560,263629,780709,222847989,31371703,191476286,0.2206130917629159,24.46788335808023,0.011120933434376128,0.9611856337038421,0.0,0.014437522686234402,0.14077624456373264,0.9611856337038421,0.14576263872348938
Sierra Club Foundation,Environment,946069890,2020,95601203,94298604,92385175,0,1650919,291136,925094,244757583,30191067,214566516,0.013625341095341656,27.304732867519437,0.012897645865467955,0.9663599630644816,0.0,0.017268809891440383,0.12335089532241376,0.9663599630644816,-0.20655537196543927
Sierra Club Foundation,Environment,946069890,2021,108646694,99059202,100459492,0,3684006,292806,1058292,273113077,39198961,233914116,0.08824467314210223,28.336281085728917,0.013639298245103973,0.9246438000221158,0.0,0.033908127936226024,0.1435264888469621,0.9246438000221158,0.13645739374221044
Sierra Club Foundation,Environment,946069890,2022,87746859,113448406,83355015,0,2157242,260735,1363927,207976050,31031726,176944324,-0.292905607025774,18.716277847041763,0.014320712447912226,0.9499487041467775,0.0,0.024584834426950825,0.14920817084467178,0.9499487041467775,-0.19236512617677992
Sierra Club Foundation,Environment,946069890,2023,89068739,113468024,85543074,0,2459625,516271,1401675,199302924,31767255,167535669,-0.27393769434638565,17.718013913770104,0.016902964662537878,0.9604163588753626,0.0,0.02761490762769191,0.15939181604781674,0.9604163588753626,0.015064698783121111
Texas Tribune Inc,Journalism,264527097,2011,3603818,3942128,2163577,1428141,1013,1950313,532569,2473679,109732,2363947,-0.09387543988070429,7.195952034028322,0.6298329227259998,0.6003568992662781,0.39628555049117353,0.00028109077650425186,0.04435983811965902,0.6003568992662781,
Texas Tribune Inc,Journalism,264527097,2012,4014828,4232893,3502370,447096,607,2197469,474555,2258751,127419,2131332,-0.05431490464846813,6.042199507523578,0.6312524318474386,0.8723586664235679,0.11136118409057623,0.0001511895403738342,0.05641126445544462,0.8723586664235679,0.11404848968510617
Texas Tribune Inc,Journalism,264527097,2013,6734816,4807489,5601892,1099572,783,2524279,524274,4116281,153122,3963159,0.2861736682932392,9.892463196483654,0.6341258399135182,0.8317810018863173,0.1632668212464899,0.00011626152815459249,0.0371991124998512,0.8317810018863173,0.6774855610252792
Texas Tribune Inc,Journalism,264527097,2014,5779907,5914315,3736666,2031435,2586,3274189,539804,4192674,363923,3828751,-0.023254353400495892,7.768441822933003,0.644874850257384,0.6464924089609054,0.35146499762020394,0.0004474120431349501,0.08679973687436705,0.6464924089609054,-0.14178694711184392
Texas Tribune Inc,Journalism,264527097,2015,6563558,6517093,6062062,429641,2705,3756145,558948,4179103,303887,3875216,0.007079239644107662,7.135480804094708,0.6621192915307484,0.9235938800266563,0.06545855159655785,0.00041212403394622245,0.07271584356738754,0.9235938800266563,0.13558193929417905
Texas Tribune Inc,Journalism,264527097,2016,6921260,6895207,6251581,697597,2450,3993807,557612,4228771,327502,3901269,0.003764199004227554,6.789531916880812,0.660084461568739,0.9032431956031127,0.10079046300818059,0.00035398178944296267,0.0774461421533585,0.9032431956031127,0.054498185283043066
Texas Tribune Inc,Journalism,264527097,2017,7011641,7830758,6492792,542887,1825,4447244,565466,3522668,413244,3109424,-0.11682243857037176,4.7649394860625245,0.640130878773166,0.9260017733366555,0.07742652540254129,0.00026028143768341816,0.11730994802802876,0.9260017733366555,0.01305846045373249
Texas Tribune Inc,Journalism,264527097,2018,10961752,9372911,10548817,478248,2292,4893411,595782,5665355,967090,4698265,0.14494407463332504,6.015119529034257,0.5856444171933352,0.9623294706904517,0.04362879218577468,0.00020909066360924787,0.17070245377385884,0.9623294706904517,0.5633646959392244
Texas Tribune Inc,Journalism,264527097,2019,15335903,10025527,14703798,668990,3098,5291702,593512,11059308,1050667,10008641,0.34627083908916223,11.979788394166212,0.5870229066262551,0.9587826683567312,0.043622472051368606,0.00020200962408278142,0.09500296040222408,0.9587826683567312,0.39903758085386354
Texas Tribune Inc,Journalism,264527097,2020,12467958,10739360,11700733,716285,39690,5928509,778852,12456170,718931,11737239,0.1386432325165035,13.115015047451617,0.6245587260320913,0.9384642617499995,0.05745006519912884,0.003183360097940657,0.057716858392266646,0.9384642617499995,-0.1870085511104237
Texas Tribune Inc,Journalism,264527097,2021,10185850,11737359,9310113,696057,32084,7125997,817557,11022955,837225,10185730,-0.15232003220153448,10.413650975487757,0.6767752439028235,0.9140241609684022,0.06833568136188929,0.0031498598546022176,0.0759528638191846,0.9140241609684022,-0.1830378318566681
Texas Tribune Inc,Journalism,264527097,2022,15387697,14978164,13197536,1559060,58343,9042087,566251,13437847,2842584,10595263,0.02661431401983026,8.488567490648387,0.6414897046126615,0.8576680448022859,0.10131860537675001,0.0037915355364743666,0.21153567234394022,0.8576680448022859,0.5106934620085708
Texas Tribune Inc,Journalism,264527097,2023,15082016,15702362,13487481,1228839,169308,9868484,564006,12592886,2617969,9974917,-0.04113150390504824,7.6229935343485264,0.6643898542142895,0.8942757387341321,0.08147710491753887,0.011225820208651151,0.2078926943355161,0.8942757387341321,-0.01986528588391101
The Center For Investigative Reporting,Journalism,942282759,2011,9747036,10104860,4236141,5024000,173,3380873,707518,1540424,3087292,-1546868,-0.036711057597407046,-1.8369790378095294,0.40459650108957473,0.4346081208687441,0.515438744660428,1.7748985435162033e-05,2.00418326382866,0.515438744660428,
The Center For Investigative Reporting,Journalism,942282759,2012,11755037,11242941,5184690,5728070,203,4026603,858860,1879168,2913940,-1034772,0.04356396326102589,-1.1044498054379188,0.4345360346549893,0.44106113830181903,0.4872864287879315,1.7269192772425982e-05,1.550654332129964,0.4872864287879315,0.2060114479930104
The Center For Investigative Reporting,Journalism,942282759,2013,6459959,6568778,2821111,3238271,0,2314481,392968,1977249,3120840,-1143591,-0.01684515335159248,-2.0891392584739505,0.41216935630949925,0.4367072608355564,0.5012835220780812,0.0,1.5783748025665962,0.5012835220780812,-0.45045183609375283
The Center For Investigative Reporting,Journalism,942282759,2014,13536283,13480388,6259779,6263435,1168,4792151,1067045,2566685,3654381,-1087696,0.00412927241547772,-0.9682475014814113,0.4346459463926409,0.4624444539169283,0.46271454283277025,8.628661206329685e-05,1.423774635375981,0.46271454283277025,1.0954131442629897
The Center For Investigative Reporting,Journalism,942282759,2015,13573515,14315778,8713127,4523094,3047,5276794,1028746,2044263,3874222,-1829959,-0.054684656111552536,-1.5339374499939857,0.4404608677223131,0.6419211972727772,0.3332293808936005,0.0002244812784308265,1.895168087472111,0.6419211972727772,0.0027505335105655337
The Center For Investigative Reporting,Journalism,942282759,2016,13187330,14049882,8830782,4266769,18524,5482207,910998,1437737,4130248,-2692511,-0.06540762989930486,-2.2996728371099486,0.455036205998029,0.6696413906378319,0.3235506353446831,0.0014046816148530446,2.8727423722141117,0.6696413906378319,-0.028451362819431836
The Center For Investigative Reporting,Journalism,942282759,2017,16538000,13687855,11565250,4769598,61,5517240,1096456,3798775,3641141,157634,0.17233915830209215,0.13819608696906857,0.4831798700380739,0.699313701777724,0.2884023461119845,3.6884750272100617e-06,0.9585039914182861,0.699313701777724,0.2540825170826846
The Center For Investigative Reporting,Journalism,942282759,2018,16840634,16217905,11542974,4891556,9330,7049266,895573,4264299,3483936,780363,0.03697776461385005,0.5774084877177417,0.48988072133854527,0.6854239573165714,0.29046151112838153,0.0005540171468603855,0.8170008716555758,0.6854239573165714,0.018299310678437486
The Center For Investigative Reporting,Journalism,942282759,2019,16863854,16750183,12510337,4023640,18276,7390795,1164263,4126308,3232274,894034,0.006740511391998531,0.6404949725026885,0.5107441512728548,0.7418432939469234,0.23859551915001162,0.0010837380352083218,0.7833331879248956,0.7418432939469234,0.0013788079474916781
The Center For Investigative Reporting,Journalism,942282759,2020,16529073,17418736,12299817,3934045,19582,7865700,1266183,4994170,4989799,4371,-0.05382413157713079,0.003011240310433547,0.5242563524701218,0.7441322934444055,0.23800760030523188,0.001184700436618557,0.9991247794928887,0.7441322934444055,-0.019851986384606946
The Center For Investigative Reporting,Journalism,942282759,2021,16803560,17056959,12249583,3999833,22669,7473435,1368490,5042317,5291345,-249028,-0.015080078269128685,-0.17519746632444858,0.5183763999198215,0.728987369343163,0.23803485689937132,0.0013490593659914922,1.0493876128771753,0.728987369343163,0.01660631542978841
The Center For Investigative Reporting,Journalism,942282759,2022,21461748,17478934,17760604,3876064,31483,7283464,1339972,7743885,4010099,3733786,0.18557733508006896,2.563396143037098,0.49336166610618243,0.8275469453839455,0.18060336930617207,0.0014669354984505455,0.517840722066508,0.8275469453839455,0.27721435219679647
The Center For Investigative Reporting,Journalism,942282759,2023,16230056,17776493,14248985,1839315,82335,7145335,1513542,12152289,9624853,2527436,-0.09528229600686529,1.7061426007930809,0.487097033143714,0.8779381291105834,0.11332770509232994,0.005072995435135898,0.7920197585821075,0.8779381291105834,-0.24376821496552847
Year Up Inc,Workforce Development,43534407,2011,46444194,39849295,28143755,18261758,119290,15953914,598082,49421976,8297279,41124697,0.14199619870677485,12.384067622777266,0.4153648389513541,0.6059692843415476,0.3931978666698361,0.0025684588260913733,0.1678864276895768,0.6059692843415476,
Year Up Inc,Workforce Development,43534407,2012,51494313,45855151,29474559,21942374,120778,19226901,639847,54904292,9083877,45820415,0.10951038418553133,11.990909810764771,0.4332500835075213,0.5723847408159422,0.4261125689743642,0.0023454628863579558,0.16544930585754572,0.5723847408159422,0.10873520595491448
Year Up Inc,Workforce Development,43534407,2013,69905296,57105742,39813537,29301728,128735,23416223,729501,66228767,8814908,57413859,0.183098487988664,12.064746623903426,0.4228248010506544,0.5695353467926092,0.41916320617539476,0.0018415629053340967,0.13309787271141557,0.5695353467926092,0.3575342970397528
Year Up Inc,Workforce Development,43534407,2014,69704174,70108017,34206015,34630503,268626,28786038,956192,69399974,13706389,55693585,-0.0057936702614107445,9.532761709691489,0.42423436395298414,0.49073122938089764,0.4968210798968796,0.0038538007781284377,0.19749847456715186,0.4968210798968796,-0.0028770638493541556
